Symbol,Exchange
^QLD-TC,ASE
DE000SL0MHK3.SG,STU
^SPHB-TC,ASE
SSENG.PA,PAR
399934.SZ,SHZ
^RMCGICBTELE,WCB
09VR.Z,ZRH
^RMOP-EU,ASE
DE000SL0HSR5.SG,STU
IPCMIDCAP.MX,MEX
Q6N6.Z,ZRH
399346.SZ,SHZ
XSADA_CFNPTLUS.IS,IST
399814.SS,SHH
^SP400-4010,SNP
^NQEMASIA3010LMN,NIM
^TMSL-EU,ASE
^NQUSB402040N,NIM
DE000SL0CV21.SG,STU
^DJTMNABT,DJI
^SPLSAUP,SNP
^SPEPAPEN,SNP
DE000SL0BZ77.SG,STU
^TBT-EU,ASE
03L1.Z,ZRH
DE000SL0F039.SG,STU
DE000SL0CFL6.SG,STU
FEMQVCN.FGI,FGI
^DIEM-TC,ASE
Q1VH.Z,ZRH
DE000SL0DJ59.SG,STU
FREEN.AS,AMS
MPL20.SW,EBS
01E3.Z,ZRH
ST157P.SW,EBS
DE000SL0MKQ4.SG,STU
A1EG.Z,ZRH
^NQUSB4510N,NIM
^SPPRIUP,SNP
DE000SL0CP37.SG,STU
ARD35.AS,AMS
^NQDMASPA4040T,NIM
Q2AC.Z,ZRH
Q72X.Z,ZRH
^SP1500-352020,SNP
DE000SL0J486.SG,STU
DE000SL0B2C4.SG,STU
SPIQPD.SW,EBS
^ICEUS1KT,NYS
^NJCU50PR,SNP
^LOWV-NV,ASE
DE000SL0E974.SG,STU
^SPCEPAUT,NYS
00YY.Z,ZRH
930601.SS,SHH
06BF.Z,ZRH
Q1QU.Z,ZRH
^GRN-IV,ASE
Q0AR.Z,ZRH
^FXD-TC,ASE
SAN55T.SW,EBS
^SPEZ1DET,SNP
DE000SL0KD64.SG,STU
^NQXAUEAUDMH,NIM
^NQEMASIA5010LMN,NIM
^DBJP-IV,ASE
SSVAL.FGI,FGI
^NQDE35LMT,NIM
Q1GX.Z,ZRH
^HXRXLTR,NIM
^SP50PAET,SNP
Q5HA.Z,ZRH
ATHEX_ESG.AT,ATH
89RN.Z,ZRH
^IQHI-EU,ASE
SPCLX-ENERGY.SN,SGO
^AIVC-TC,ASE
^PIO-IV,ASE
^SPESG,WCB
^NQDXJPEURT,NIM
^IIEELBMN,SNP
Q387.Z,ZRH
931446.SS,SHH
^OMXCLCPI,STO
^NQDXDE,NIM
SM115D.SW,EBS
^DWCCHS,DJI
PXAK.DE,GER
Q00U.Z,ZRH
S71FNY.SW,EBS
^ERAEMSAT,SNP
0JEC.DE,GER
^KRBN-EU,ASE
^NQASIA50T,NIM
DE000SL0JHK9.SG,STU
^NQCA40LMT,NIM
^SPDYALEP,SNP
^NQDMASPA35LM,NIM
^NQUSS502050N,NIM
0Y5R.Z,ZRH
A9ZD.Z,ZRH
Q2PC.Z,ZRH
^NQMEA3010,NIM
^SPUSSOUT,NYS
^NQDXDEEURT,NIM
SPCLXIGL.SN,SGO
^BKBRICC,SNP
^SMDV-NV,ASE
^SPXT-NV,ASE
6CCH.Z,ZRH
^NQUSB40501020N,NIM
^BYLD-NV,ASE
^XPND-TC,ASE
^BKEST,SNP
^SPSICMT,NYS
1OOF.Z,ZRH
DE000SL0GF01.SG,STU
000062.SS,SHH
DE000SL0EK63.SG,STU
DE000SL0F948.SG,STU
DE000SL0ATG1.SG,STU
^TOVXT,NYS
^SPGBCTUT,SNP
^MFEM-TC,ASE
QO9W.Z,ZRH
^BAI-NV,ASE
^NYSLCIT,NYS
^DJTINNT,DJI
^NQUSM40401010,NIM
^FXE-NV,ASE
S57EGP.SW,EBS
DE000SL0MTM4.SG,STU
^FYX-TC,ASE
DH6J.DE,GER
^AZNR,SNP
^TVAL-NV,ASE
DE000SL0KUY1.SG,STU
000148.SS,SHH
DE000SL0C6R2.SG,STU
Q4MT.Z,ZRH
ITBRANDN.FGI,FGI
4049.Z,ZRH
DE000SL0LD55.SG,STU
^NQUSM4040T,NIM
SSOD1.PA,PAR
SFA55P.SW,EBS
Q8AZ.Z,ZRH
^PKB-NV,ASE
^SPCPA3HN,SNP
Q1V3.Z,ZRH
Q2RP.Z,ZRH
^R2ICBGEI,WCB
SSXNOVNN.SW,EBS
Q4VN.Z,ZRH
^JBND-ASK,NYS
0329.Z,ZRH
^SPEJSFEN,SNP
Q4SM.Z,ZRH
AIZX.Z,ZRH
DE000SL0EWP8.SG,STU
IRT.MX,MEX
^NQAU65T,NIM
NZREG.NZ,NZE
3DZ8.Z,ZRH
^DCOR-IV,ASE
^FLCH-EU,ASE
^MSFD-TC,ASE
FTUSSNU.FGI,FGI
^NQUSB30201020T,NIM
ENEE.FGI,FGI
Q4KU.Z,ZRH
DE000SL0EJG4.SG,STU
^DUKZ-TC,ASE
^SBIT-NV,ASE
^NQNA60LM,NIM
DE000SL0AC83.SG,STU
DE000SL0LC56.SG,STU
TENRN.AS,AMS
SIK241.SW,EBS
Q4TI.Z,ZRH
^SPGPRRBP,SNP
INDVB.MC,MCE
^SPSVCDN,SNP
Q1QQ.Z,ZRH
000015.SS,SHH
^NQDM50LMT,NIM
34.TA,TLV
DE000SL0JB93.SG,STU
^BILZ-IV,ASE
^CACEX,SNP
^NQDMXUS20T,NIM
^DJUSVA,DJI
DE000SL0J346.SG,STU
DE000SL0CHS7.SG,STU
Q0UF.Z,ZRH
^NQEMEA5010N,NIM
^SLNZ-TC,ASE
CRBHGT.FGI,FGI
DE000SL0GFJ1.SG,STU
F1G3.Z,ZRH
09FD.Z,ZRH
04NF.Z,ZRH
SSBOU.FGI,FGI
^NQGB15LM,NIM
DE000SL0LPB7.SG,STU
000072.SS,SHH
050P.Z,ZRH
DE000SL0HSZ8.SG,STU
^NG20.OS,OSA
DEZGT.AS,AMS
XKURY_CFNNTLTL.IS,IST
^NQUSS651020,NIM
^SPCBMIRWD20303010USD,SNP
Q2QI.Z,ZRH
Q8CR.Z,ZRH
H30365.SS,SHH
^SPXXMP,SNP
Q18R.Z,ZRH
^B45GI,NIM
FLQS1.FGI,FGI
DE000SL0FZ99.SG,STU
^NQATLMN,NIM
DE000SL0JBG0.SG,STU
SBTPD.SW,EBS
27I8.Z,ZRH
S0SA.Z,ZRH
DE000SL0F328.SG,STU
DE000SL0J148.SG,STU
DE000SL0AFQ9.SG,STU
^SPCSEBP,SNP
^BBBI-EU,ASE
1U0Z.Z,ZRH
ERXRP.AS,AMS
^BSR-EU,ASE
^OFOS-NV,ASE
DE000SL0AKV9.SG,STU
^NYSCAT,NYS
7S0L.Z,ZRH
^NACP-EU,ASE
SDA55Y.SW,EBS
BDEF.SA,SAO
^SP600-151050,SNP
^GCEC-EU,ASE
^NQCH20LM,NIM
DE000SL0AZ37.SG,STU
^NQUSM551020,NIM
DE000SL0MXE3.SG,STU
2O8K.Z,ZRH
^SPCLGRWUUSD-TR,SNP
ROK232.SW,EBS
DE000SL0BHY7.SG,STU
^DJGXARAN,DJI
^NQDMASPA30,NIM
H30359.SS,SHH
^SPMCGC,SNP
DE000SL0K8S6.SG,STU
Q5QS.Z,ZRH
Q5MC.Z,ZRH
^AVUS-TC,ASE
40HE.Z,ZRH
399973.SZ,SHZ
^BKAS,SNP
^NQEM5520,NIM
^ATFV-EU,ASE
0LU6.Z,ZRH
^NQIN50LM,NIM
^NQUSS40203050T,NIM
DE000SL0FT30.SG,STU
^DJCIACT,DJI
^DWCREQ,DJI
^NQTHSC,NIM
DE000SL0N3F1.SG,STU
DE000SL0HHA4.SG,STU
DE000SL0L722.SG,STU
^FLOT-IV,ASE
^SPEESFEN,SNP
^ILCG-IV,ASE
^BUFT-IV,ASE
DE000SL0MEK0.SG,STU
ST101P.SW,EBS
DE000SL0EBR8.SG,STU
717.TA,TLV
^JGSAGB-A,NYS
^PEJ-EU,ASE
^SPMCSBP,SNP
^DEEP-EU,ASE
DE000SL0GBR3.SG,STU
NTDXUEC.FGI,FGI
^QUAL-NV,ASE
Q6WH.Z,ZRH
DE000SL0E602.SG,STU
^VVIX,WCB
^NQJP4010,NIM
^NQUSS402010,NIM
^LDRH-IV,ASE
^ESGAWAAX,NYS
DE000SL0BH53.SG,STU
^R2GICBTECT,WCB
DE000HS7LLF8.SG,STU
^XNDXNNREUR,NIM
DE000SL0M8K1.SG,STU
SMID30.SW,EBS
^NQUSS45201010N,NIM
^HWI,NYS
399314.SZ,SHZ
^MFSB-NV,ASE
^IQDY-NV,ASE
^RSPC-IV,ASE
DE000SL0K229.SG,STU
^NQMY55N,NIM
^MAHICUT,NYS
^SPGSLETRE,SNP
2O3E.Z,ZRH
03U9.Z,ZRH
Q8AV.Z,ZRH
QO9I.Z,ZRH
^VAW-EU,ASE
8B17.Z,ZRH
DE000SL0EW77.SG,STU
8B1T.Z,ZRH
Q4SG.Z,ZRH
Q5DU.Z,ZRH
DE000SL0MB15.SG,STU
INDTM21A.MC,MCE
DE000SL0AVH5.SG,STU
^NQDMEU5510LMT,NIM
DE000SL0CPB6.SG,STU
^EVNT-TC,ASE
^IBUYGRON,NYS
FILMNVVN.FGI,FGI
DE000SL0AS85.SG,STU
^SPBDAC2T,SNP
Q6SZ.DE,GER
^SPGSGO,SNP
DE000SL0CU89.SG,STU
DE000SL0DNZ8.SG,STU
DE000SL0G433.SG,STU
3DR2.Z,ZRH
^SPEXPAUN,SNP
^SPSHTX,SNP
0ZYL.Z,ZRH
^MAYT-TC,ASE
^CAMX-NV,ASE
DE000SL0F401.SG,STU
DE000SL0KU22.SG,STU
^RMCGICBHCR,WCB
DE000SL0K3U3.SG,STU
^NQUSM30202010N,NIM
^EBCIENEU,SNP
^NQHK30T,NIM
H50027.SS,SHH
^NQG4040,NIM
CDTU.VI,VIE
^SP5LVHEP,SNP
^RISR-NV,ASE
^XOP-IV,ASE
DE000SL0CJ43.SG,STU
8B1X.Z,ZRH
Q6C8.Z,ZRH
DE000SL0HLU4.SG,STU
^SPXADF6T,SNP
^CXPCX,GER
DE000SL0C6T8.SG,STU
DE000SL0LJ67.SG,STU
7SJY.Z,ZRH
^VXAZN,WCB
^SPGSHOP,SNP
^NQMY20N,NIM
^NQUSM451020N,NIM
^NBI,NIM
DE000SL0FQ90.SG,STU
XTMTU_CFNNTLUS.IS,IST
^SPXQVFHN,SNP
EETNR.PA,PAR
^SP1500-303020,SNP
^OMXV,LIT
^NQEMEA30N,NIM
^SP400-3030,SNP
^SP1500-40201060,SNP
^CAPE-TC,ASE
DE000SL0AYY4.SG,STU
S875.Z,ZRH
^SPBUYUT,SNP
SFF35Y.SW,EBS
^NQUSB10101010LM,NIM
^NQUSB50205020N,NIM
931442.SS,SHH
Q6UE.Z,ZRH
^SPEU5SDN,SNP
^WTRE-TC,ASE
BCH241.SW,EBS
^RMCICBHCRT,WCB
DE000SL0CJD5.SG,STU
DE000SL0KFW6.SG,STU
^ENFR-NV,ASE
^DJCIILP,DJI
DE000SL0H9X9.SG,STU
Q5KA.Z,ZRH
^AMLP-TC,ASE
^NQDMASPA4040N,NIM
^NQASPA3030LMT,NIM
047V.Z,ZRH
^UDIV-TC,ASE
FDIC50U.FGI,FGI
^PULT-NV,ASE
DE000SL0LFA0.SG,STU
DE000SL0MU46.SG,STU
^NSCOPP,NIM
^NQCNAP,NIM
^NQUSS50205030T,NIM
^IVVB-IV,ASE
0D34.Z,ZRH
Q5TK.Z,ZRH
^SX502050GI,NIM
GRF50.PA,PAR
SDA10P.SW,EBS
^NQAUMCN,NIM
0374.Z,ZRH
DE000SL0D7K4.SG,STU
^NQTR50LMN,NIM
^EQIN-NV,ASE
^RSPN-IV,ASE
^NQHK45T,NIM
^R2ICBCPST,WCB
DE000SL0E362.SG,STU
20OX.Z,ZRH
1OOL.Z,ZRH
^BCUS-TC,ASE
^XNDXMXNMH,NIM
UB1510.FGI,FGI
^NQEMMEAN,NIM
DE000SL0EWG7.SG,STU
Q8BN.Z,ZRH
89R5.Z,ZRH
^NYSMCDK,NYS
FHIH.Z,ZRH
^BMED-EU,ASE
^QDPL-EU,ASE
XHARZ_CFCPTLER.IS,IST
399624.SZ,SHZ
DE000SL0FLP8.SG,STU
Q1UD.Z,ZRH
^TRFK-IV,ASE
DH6N.DE,GER
^DJCIAMCP,DJI
DE000SL0C9R6.SG,STU
^R2GICBTETR,WCB
399688.SZ,SHZ
^NQEUROZ35,NIM
OCDN.OL,OSL
^SP500-2510,SNP
^GGLS-EU,ASE
^DWM,DJI
^NSCR.OS,OSA
DE000SL0LRJ6.SG,STU
^NQCAPSTSMT,NIM
^IHF-EU,ASE
^SPSEA4EN,SNP
^YFYA-NV,ASE
399987.SZ,SHZ
^SPADR,SNP
DE000SL0LSM8.SG,STU
^SIXV,WCB
Q28R.Z,ZRH
^KARECAIPU,NYS
DE000SL0C5K9.SG,STU
^SP7BF10F,WCB
Q3TP.Z,ZRH
Q4KB.Z,ZRH
DE000SL0CZ19.SG,STU
17ZZ.Z,ZRH
XTEKS_CFNNTLER.IS,IST
06VG.Z,ZRH
^NQCA20,NIM
^HYGV-TC,ASE
^HTRB-TC,ASE
DE000SL0CSY2.SG,STU
^BKCSW,SNP
^BKCIT,SNP
XSDNZ_CFNNTLTL.IS,IST
AMG22.SW,EBS
^SEPZ-IV,ASE
^URAX-TC,ASE
^NQDK20,NIM
^SPXHDGUP,SNP
0KP7.Z,ZRH
FHBP.Z,ZRH
^CPQETR,NIM
DE000SL0BYF1.SG,STU
^ESGG-IV,ASE
^NQUSB35102015N,NIM
^OMXBPI,RIS
^SG3ECEHP,SNP
Q71K.Z,ZRH
2O2X.Z,ZRH
^EWK-EU,ASE
^FXL-TC,ASE
^STRQTCTR,NYS
^STRQCSTR,NYS
DL3N.DE,GER
BGCANG.VI,VIE
^ITDD-NV,ASE
DE000SL0HJ71.SG,STU
Q0BI.Z,ZRH
^TYA-NV,ASE
^CRSPTE1,NIM
^USFR-TC,ASE
BIOCG.PA,PAR
^ICE1TCT,NYS
^SPTESEET,SNP
^NQNOLCN,NIM
^SP500-25201030,SNP
^NQUSB10LM,NIM
94M1.Z,ZRH
^SP400-20106015,SNP
Q279.Z,ZRH
^SGMDRWPR,SNP
^SP400-25102020,SNP
^XOMO-NV,ASE
DE000SL0GCK6.SG,STU
^TPHD-NV,ASE
2D0M.DE,GER
DE000SL0H365.SG,STU
^NQUSM402040T,NIM
^SPXQL3UP,SNP
DE000SL0A4N8.SG,STU
^SSG-EU,ASE
^SGICBRB,SNP
Q09K.Z,ZRH
^PCEF-NV,ASE
DE000SL0ETL3.SG,STU
^CRITGR,NYS
Q2SD.Z,ZRH
DE000SL0LJL9.SG,STU
A3QA.Z,ZRH
^CURE-EU,ASE
931778.SS,SHH
DE000SL0HG41.SG,STU
^R25ICBUTIT,WCB
^GIGB-IV,ASE
^AMDY-TC,ASE
^SPUU-IV,ASE
ITLMS1510.MI,MIL
^HX151020GI,NIM
399974.SS,SHH
^NQTR50LMAUDT,NIM
Q7AJ.Z,ZRH
^SEF-EU,ASE
^TOTR-NV,ASE
Q2RR.Z,ZRH
Q4MK.Z,ZRH
000697.SS,SHH
EMNU.TS,TSI
^AVLC-EU,ASE
0X62.Z,ZRH
^NQEMASIA5510LMN,NIM
FHHL.Z,ZRH
^NQMAFI,NIM
CESGG.PA,PAR
^NQUSS5510T,NIM
DE000SL0DPZ3.SG,STU
DE000SL0N2R8.SG,STU
^R1ICBFSV,WCB
2KOH.Z,ZRH
^PBW-TC,ASE
Q5F6.Z,ZRH
^NQKRN,NIM
^NQESLC,NIM
S59DY.SW,EBS
^FLIN-EU,ASE
PAR231.SW,EBS
^TRESTATCAD,NIM
DE000SL0JD18.SG,STU
DE000SL0EQY2.SG,STU
^NQEMEU45N,NIM
Q4HY.Z,ZRH
^FORH-NV,ASE
^DJDXARUT,DJI
Q5F0.Z,ZRH
^NQMX40,NIM
^NQUSS40203045,NIM
^SPINTEUT,SNP
INDTM04A.MC,MCE
DE000SL0JEM2.SG,STU
0474.Z,ZRH
^SPZXD2ET,SNP
^INVN-NV,ASE
^XLY-TC,ASE
^BGDV-NV,ASE
06VB.Z,ZRH
^NQEMASIA55LM,NIM
^TNA-TC,ASE
^ETHW-EU,ASE
^USSG-NV,ASE
^XLP-TC,ASE
DE000SL0MM87.SG,STU
^SGIXPL,SNP
^DWCDSV,DJI
DE000SL0MFN1.SG,STU
FGINN.AS,AMS
^NQUSS35102030,NIM
^DMBS-TC,ASE
NIFTYSML250MQ_100.NS,NSI
^CALFTR,SNP
DE000SL0L565.SG,STU
DE000SL0M696.SG,STU
^NQG50N,NIM
Q3F3.Z,ZRH
^AQLT-IV,ASE
^NYSTMIET,NYS
^SPJXPAUP,SNP
Q7CT.Z,ZRH
Q6S.Z,ZRH
^QTLC.QA,DOH
^METALTR,NIM
^SPXF2DT,SNP
^ICEFSAUN,NYS
DE000SL0HMG1.SG,STU
S2PD4.PA,PAR
0EZ9.Z,ZRH
NLCG.AS,AMS
^HTEC-ID,NYS
IX0211.TWO,TWO
^RNEM-NV,ASE
^NTULQVCBTR,NYS
^CSPSADRTU,SNP
DE000SL0HVJ6.SG,STU
Q4L1.Z,ZRH
^NOMXNCO,STO
46JW.Z,ZRH
399296.SZ,SHZ
WIG-BUDOW.WA,WSE
Q4KE.Z,ZRH
^FANGT3X,NYS
^SPVFM1IE,SNP
DE000SL0HMA4.SG,STU
^NQUSM10T,NIM
DE000SL0F7K2.SG,STU
^NQUSB20101020LM,NIM
CH0026144235.SG,STU
08K9.Z,ZRH
^AVDV-IV,ASE
^JHDV-EU,ASE
CAN222.SW,EBS
DE000SL0L2Y6.SG,STU
^RMCICBCS,WCB
^NQUSB551030N,NIM
DE000SL0JB44.SG,STU
^DJCOS50N,DJI
^VGK-NV,ASE
DE000SL0F3C8.SG,STU
1U0H.Z,ZRH
OYAKS_CFCNTLUS.IS,IST
^NQNA5010N,NIM
^FLCC-NV,ASE
DE000SL0H7A1.SG,STU
^GOOY-TC,ASE
^SPGSKW,SNP
FECPFR.FGI,FGI
EZWTR.AS,AMS
DE000SL0BLT9.SG,STU
DE000SL0L599.SG,STU
^R1KPGROP,WCB
DE000SL0HQ80.SG,STU
^XLV-IV,ASE
DE000SL0BZB7.SG,STU
^RUFDELNU,WCB
^OMXDUO,NIM
^NQEMEULCN,NIM
^NQDXDEEUR,NIM
^NDVG-TC,ASE
^DWAMLVCHNTR,NIM
^ESGAWMAX,NYS
04GP.Z,ZRH
AWPXJANN.FGI,FGI
RK100G10.IS,IST
^FORH-EU,ASE
^NQUSS40401020N,NIM
DE000SL0GKZ7.SG,STU
FADFSI.FGI,FGI
1217.Z,ZRH
^SPXVEUN,SNP
DE000SL0MWZ0.SG,STU
^BBIB-ASK,NYS
^PLTY-TC,ASE
^NQITMCN,NIM
^NQDMXNAXKRLCT,NIM
^SPMCCN,SNP
^SPKX10UT,SNP
^NQCH45T,NIM
LUK203.SW,EBS
^SP1500-15101010,SNP
^SP500MUT,NYS
931271.SS,SHH
^PXI-TC,ASE
DE000SL0A3T7.SG,STU
^SPXVMOUT,SNP
^SP500-40201020,SNP
^SPEU5EET,SNP
DE000SL0EEU6.SG,STU
931743.SS,SHH
100P.Z,ZRH
^NQUSM50101025AUDN,NIM
SGURG.PA,PAR
^TAXF-EU,ASE
SFF11D.SW,EBS
^NQLA4020LMT,NIM
DE000SL0E7K3.SG,STU
^FEP-EU,ASE
DE000SL0DX36.SG,STU
DE000SL0JPT3.SG,STU
3EFV.Z,ZRH
^CCRV-EU,ASE
^CGCB-EU,ASE
EB1X.FGI,FGI
ESGCP.PA,PAR
^DJUSFB,DJI
Q4LU.Z,ZRH
DE000SL0D6L4.SG,STU
Q5PS.Z,ZRH
IX0219.TWO,TWO
DE000SL0F4Y0.SG,STU
^SDCITR,NYS
^NQUSB40301030LMT,NIM
09L1.Z,ZRH
WIG-POLAND.WA,WSE
ENVUK.AS,AMS
^SPXXTTSP,SNP
40F7.Z,ZRH
SDN55T.SW,EBS
^SY3000TR,FGI
^TCHP-TC,ASE
4N5E.DE,GER
^NQCN20N,NIM
^NQUSM5010N,NIM
^PID-NV,ASE
^SPGSIZP,SNP
3H67.Z,ZRH
^CQQQ-NV,ASE
Q6NA.Z,ZRH
SPI1510G.SW,EBS
^PHO-TC,ASE
^NQNA4520LM,NIM
Q3F.Z,ZRH
^SPGEGDEP,SNP
0ZUX.Z,ZRH
DE000SL0D3Z1.SG,STU
^DFE-EU,ASE
GBNIE.IS,IST
^NTUQVM,NYS
X100S.IS,IST
^AVEM-NV,ASE
^CPSJ-TC,ASE
FRD4N.PA,PAR
^SPGPRICT,SNP
DE000SL0DGC1.SG,STU
^JCAGUS-A,NYS
^XLU-TC,ASE
^R1ICBLFIT,WCB
^TBFC-TC,ASE
^NQEMEU50LMAUDN,NIM
^NQUSS651030N,NIM
^IGV-NV,ASE
^SPDYKCP,SNP
^TGLI,TAI
^NQEULM,NIM
08YM.Z,ZRH
Q6LF.Z,ZRH
Q8EF.Z,ZRH
RAI2T.SW,EBS
Q26D.Z,ZRH
048K.Z,ZRH
DE000SL0LL14.SG,STU
^NA300IJ,SNP
DE000SL0LHD0.SG,STU
0X7Q.Z,ZRH
^NQEMMEA5010T,NIM
DE000SL0FPG8.SG,STU
DE000SL0F8F0.SG,STU
^FYC-TC,ASE
DE000SL0FZ32.SG,STU
^NYPTR,NYS
^SP1000MICRO,SNP
SDA11Y.SW,EBS
^SP500-45203020,SNP
^FMNY-EU,ASE
^NQEMEA35T,NIM
^EBCIWTT,SNP
DE000SL0F245.SG,STU
Q6D1.Z,ZRH
^FTEC-TC,ASE
^QID-IV,ASE
^NQUSB55201015T,NIM
DE000SL0JVB9.SG,STU
DE000SL0GH66.SG,STU
^NQEUROZ5510T,NIM
09JQ.Z,ZRH
DE000A2QPA54.SG,STU
^AYSFY,ASX
^IBTM-IV,ASE
A3QH.DE,GER
^SP5LVHDN,SNP
DE000SL0L0W4.SG,STU
03TV.Z,ZRH
000119.SS,SHH
^EMM-EU,ASE
^SPBO-TC,ASE
A8KR.Z,ZRH
^GXG-IV,ASE
DE000SL0GF68.SG,STU
05VB.Z,ZRH
DE000SL0EYB4.SG,STU
DE000SL0MTZ6.SG,STU
SPI4010P.SW,EBS
^NQFI30N,NIM
^SPEUVFEN,SNP
DE000SL0HM76.SG,STU
EPSD3.PA,PAR
^PGX-EU,ASE
DE000SL0N462.SG,STU
Q3E2.Z,ZRH
SGRNO.PA,PAR
^KRE-NV,ASE
^KCSH-NV,ASE
^SPUC-IV,ASE
DE000SL0GV76.SG,STU
^NQTH30LMN,NIM
DE000SL0FX83.SG,STU
RAI9D.SW,EBS
EUSN.AS,AMS
XTCRT_CFNPTLUS.IS,IST
^ECH-EU,ASE
^STQFNCD,NYS
^GHYB-TC,ASE
07US.Z,ZRH
SBDXPP.SW,EBS
^IX35GI,NIM
^LQDH-EU,ASE
^SG12MENT,SNP
DE000SL0A7W2.SG,STU
OEW1.Z,ZRH
DE000SL0CUM3.SG,STU
^BOIL-NV,ASE
Q317.Z,ZRH
DE000A3CQTK3.SG,STU
A1EY.Z,ZRH
KOSPI200SECTOR-3.KS,KSC
^NQJP40,NIM
TXGE.TS,TSI
^NQLA3030LM,NIM
^GSPTTIN,TSI
^SPCBMIRTKUSDHTR,SNP
Q1VC.Z,ZRH
^CLOB-TC,ASE
^NOMXNTPSEKNI,STO
DE000SL0E5Y8.SG,STU
^CLESGPV,NIM
^CDSPT,WCB
760.TA,TLV
^NQNA5020LMT,NIM
DE000SL0ENP7.SG,STU
OBMP.OL,OSL
^SX151010PI,NIM
^XHYI-EU,ASE
DE000SL0KLX2.SG,STU
EFC1.AS,AMS
Q001.Z,ZRH
^RT2VDFTR,WCB
^ICEUS2K,NYS
DE000SL0AL82.SG,STU
^KQ182,KOE
^NQITSCT,NIM
Q4US.Z,ZRH
^SCHI-EU,ASE
^NGXG12MH,NIM
^NDWHOIST,NIM
^METV-NV,ASE
^KFTX,NIM
35I8.Z,ZRH
930791.SS,SHH
DE000SL0AG71.SG,STU
^NQTH45T,NIM
^NQPLMC,NIM
^NQUSS40202025N,NIM
^NQJPLM,NIM
^DJEMDIV,DJI
DE000SL0G037.SG,STU
DE000SL0MRM8.SG,STU
DE000SL0LRS7.SG,STU
DE000SL0AGW5.SG,STU
DE000SL0K9W6.SG,STU
SBCAP.PA,PAR
Q7K0.Z,ZRH
^SPSUSSET,SNP
^NQUSM35102010AUDT,NIM
^DJUSAE,DJI
OUS4.Z,ZRH
DE000SL0M191.SG,STU
^UWTI-NV,ASE
^KNTCHDET,SNP
0DRR.Z,ZRH
EPDEU.FGI,FGI
DE000SL0E8L9.SG,STU
JPGERAN.FGI,FGI
CAGON.PA,PAR
^CSPSADRT,SNP
DE000SL0KTJ4.SG,STU
TEC.VI,VIE
^SPTEST1,SNP
Q2CB.Z,ZRH
DE000SL0AYS6.SG,STU
DE000SL0MAK8.SG,STU
^FN35PI,NIM
^KSXTR,NIM
RAI9P.SW,EBS
^NQLA4040T,NIM
^NQGB4030LMT,NIM
^ELD-NV,ASE
^VIXY-IV,ASE
930937.SS,SHH
^SP1500-25203020,SNP
^R3ICBHCTR,WCB
^MSTI-NV,ASE
Q5M6.Z,ZRH
35ID.Z,ZRH
^NQLALCN,NIM
0ZTK.Z,ZRH
^NQCN40LMN,NIM
^SPSCTEUT,SNP
^NQUSB5510LMT,NIM
FHBB.Z,ZRH
^NQUSB5520,NIM
INDC.MC,MCE
^PBDC-TC,ASE
^NQDMASPA50N,NIM
Q4Q4.Z,ZRH
^NYL-MN,NYS
DE000SL0BZC5.SG,STU
^PXH-NV,ASE
Q8DE.Z,ZRH
051V.Z,ZRH
^BBIB-IV,ASE
DE000SL0JCJ2.SG,STU
^NQUSM50101025T,NIM
SL030KI2X.IS,IST
^SP1500-40203020,SNP
DE000SL0E2P3.SG,STU
^CTEX-NV,ASE
040H.Z,ZRH
Q37C.Z,ZRH
^NQG5010LMN,NIM
GPCSU66.FGI,FGI
^BKDKRT,SNP
^SPVIXST,SNP
DE000SL0DHE5.SG,STU
^BMYOP,NYS
S756.Z,ZRH
XINSA.IS,IST
^NQHKSCN,NIM
INE30.TW,TAI
89RK.Z,ZRH
XSKAY.IS,IST
^SPVU-TC,ASE
^ULE-TC,ASE
^SPWCRTCP,SNP
^NQUSB45201030,NIM
Q5XD.Z,ZRH
Q5H4.Z,ZRH
^NQASPA55LMT,NIM
^NQUSB10,NIM
^NGXTCAD,NIM
DE000SL0M1V3.SG,STU
SRC15G.SW,EBS
^MIG-IV,ASE
SSNWG.FGI,FGI
89V5.Z,ZRH
^NQMXT,NIM
DE000SL0JNK7.SG,STU
WIJPNL2X.FGI,FGI
^SP600-20101010,SNP
NIFTY_FIN_SERVICE.NS,NSI
WIJPUMVN.FGI,FGI
^R25IG,WCB
DE000SL0M0Y9.SG,STU
0ZZR.Z,ZRH
SPX4000N.SW,EBS
^CLIX-TC,ASE
DE000SL0FPQ7.SG,STU
^RWO-TC,ASE
INDTS04A.MC,MCE
^AXEJ,ASX
0HKC.Z,ZRH
^NQTH45,NIM
^NDXESG22,NIM
Q1LS.Z,ZRH
FN13C.FGI,FGI
^DAACADMH,NIM
^BOM-RP,ASE
^AVGE-EU,ASE
^NQDE55LM,NIM
^SCHQ-NV,ASE
^RU25DYNR,WCB
AEX7L.AS,AMS
DE000SL0BTZ9.SG,STU
Q1Q2.Z,ZRH
DE000SL0B3J7.SG,STU
^SPRFI12,WCB
Q5DV.Z,ZRH
Q2QL.Z,ZRH
^AXAF,ASX
000914.SS,SHH
PSITR.LS,LIS
^NFGGPRI,SNP
07J2.Z,ZRH
DAXL.DE,GER
^SPCHCJN,SNP
^KNEDIVP,SNP
BISWG.PA,PAR
03J5.Z,ZRH
^NQUSB303020LM,NIM
DE000SL0CF70.SG,STU
^EETH-IV,ASE
^XJH-IV,ASE
