Symbol,Exchange
XESXD.XC,CXE
313A.BE,BER
FJRD.HM,HAM
DHYG.L,LSE
5USL.MI,MIL
FV2C.DU,DUS
ZJPS.MU,MUN
RPF.TO,TOR
QDVQ.DE,GER
EGIF.TO,TOR
W7J1.F,FRA
HMCHM.XD,DXE
0E41.IL,IOB
G3TC.MU,MUN
IN0B.MU,MUN
DFEN,PCX
PBFC.DU,DUS
^BLCR,NIM
JCL0.MI,MIL
REMX.PA,PAR
TRD7.DU,DUS
025U.BE,BER
V3AL.DU,DUS
PM9K.DU,DUS
XQ1C.HM,HAM
BBCA.MX,MEX
57KBFZ.KS,KSC
FLXK.AS,AMS
491610.KS,KSC
SMIN,BTS
GANK.DU,DUS
P3IB.HA,HAN
F6WL.BE,BER
ERDS.BE,BER
496020.KS,KSC
S3EA.F,FRA
36BE.DE,GER
FCSW.NE,NEO
WEL5.DE,GER
46T.BE,BER
VDJP.AQ,AQS
SRVH.F,FRA
570090.KS,KSC
57KBLH.KS,KSC
IB28.BE,BER
BT2L.DU,DUS
K9DB.HM,HAM
ESGD,NGM
PMIF.TO,TOR
BAS.L,LSE
0DPS.F,FRA
AXB3.HM,HAM
XRQC.F,FRA
FXGUE.DE,GER
JM58.DU,DUS
BYQR.F,FRA
UF1F.F,FRA
SPFD.DE,GER
OD6D.HM,HAM
EXSC.BE,BER
CGSD,PCX
EDMJ.MU,MUN
BS26.DU,DUS
VEFD.HA,HAN
MI9R.HM,HAM
EUEUA.MI,MIL
ZJPZ.F,FRA
FXUFN.DE,GER
D2W0.BE,BER
MXCN.SW,EBS
ALQF.BE,BER
FDX2D.DE,GER
HSED.L,LSE
EL4V.HA,HAN
EMMUSA.SW,EBS
SGLE.MI,MIL
00763U.TW,TAI
MSJ4.DU,DUS
0L4R.L,LSE
CAUT.BE,BER
CDTR.L,LSE
VNGD60.MI,MIL
LU98.MU,MUN
E18C.BE,BER
STPZ,PCX
AIBU,PCX
HRL-F61.TA,TLV
9UB0.HM,HAM
BSE8.MU,MUN
N52I.MU,MUN
AH8X.MU,MUN
IPGA.HM,HAM
IDFXL.XC,CXE
ELF7.MU,MUN
U2IJ.MU,MUN
C5A0.BE,BER
FYCSH.DE,GER
D6RS.BE,BER
EJP3.MI,MIL
0Y3P.L,LSE
266420.KS,KSC
3020.HK,HKG
WTD8.DU,DUS
VERE.MI,MIL
FPGG.DU,DUS
IH5Z.F,FRA
WELP.MU,MUN
UETCD.XD,DXE
FK82.BE,BER
0VQN.L,LSE
CD91.MU,MUN
FGMJ.DU,DUS
XPAB.BE,BER
XQUI.DE,GER
SYO7.MU,MUN
FXBAK.DE,GER
A4H5.BE,BER
XDG3.L,LSE
GWT.MI,MIL
3LLL.L,LSE
WTD7.BE,BER
TIGB.L,LSE
JPEE.L,LSE
580054.KS,KSC
AXB3.MU,MUN
EXXV.HM,HAM
FK8D.DU,DUS
XEMD.L,LSE
NDJT.HM,HAM
HSUD.MI,MIL
KSM-F118.TA,TLV
AXKF.BE,BER
XJR,BTS
FIBCL.DE,GER
1617.T,JPX
PXC.TO,TOR
XRZ9.HM,HAM
IBTLL.XC,CXE
BS26.DE,GER
018K.BE,BER
TJUL,BTS
FIVOA.DE,GER
S6TB.MU,MUN
XWEU.DE,GER
TRD3.DU,DUS
STPH.L,LSE
WTIQ.BE,BER
1698.T,JPX
BKCG.L,LSE
I5VB.F,FRA
EQQX.BE,BER
LYYA.MU,MUN
MI9A.MU,MUN
JHHY,PCX
ANTI.MU,MUN
3125.HK,HKG
3SMD.L,LSE
IEGE.BE,BER
PR1S.DE,GER
LYM8.HA,HAN
020030.TW,TAI
TMFS,BTS
XZMU.DE,GER
FP8B.MU,MUN
XSPXM.XD,DXE
IGEM.AS,AMS
FJREM.DE,GER
REUS.MI,MIL
TIPS.MI,MIL
2PAL.MI,MIL
DXL8.MU,MUN
OG81.MU,MUN
XB4D.MU,MUN
ASUI-EUR.PA,PAR
EXX7.DE,GER
ISFZ.XC,CXE
FGMK.MU,MUN
FHQW.DU,DUS
IUS6.MU,MUN
GL3S.L,LSE
L5R.F,FRA
BRZU,PCX
UBU9.BE,BER
ANRJP.XD,DXE
V320.MU,MUN
FJ2M.HM,HAM
IDUSL.XC,CXE
0JJC.L,LSE
IDTK.L,LSE
IPRPA.XD,DXE
LQDA.L,LSE
CAPE.PA,PAR
NDJ3.MU,MUN
FT9N.BE,BER
B3FT.MU,MUN
IB27.MU,MUN
IQQJ.HA,HAN
PAC8.MU,MUN
XIN.TO,TOR
MCTD.DU,DUS
SXLV.MI,MIL
UI2Z.BE,BER
RR8B.MU,MUN
00740B.TWO,TWO
SXRZ.HA,HAN
271050.KS,KSC
FWTEB.DE,GER
BOTZ.MI,MIL
EUEE.MU,MUN
^TSLS,NIM
ARLU,BTS
XZBU.L,LSE
FLXA.MU,MUN
KSM-F84.TA,TLV
CBUA.BE,BER
VNRA.MU,MUN
FJRZ.BE,BER
VH10.BE,BER
WXIV.BE,BER
CI2U.PA,PAR
UI3B.HM,HAM
XMJD.L,LSE
AW1F.DE,GER
FLXU.SW,EBS
H2Z3.F,FRA
FF95.MU,MUN
MD4X.DU,DUS
TRDX.MU,MUN
52KF92.KS,KSC
FJRT.HM,HAM
CWB,PCX
AAYA.MU,MUN
EQQQ.AQ,AQS
JP5K.HM,HAM
UIM3.HA,HAN
FIS0M.DE,GER
PM9P.MU,MUN
^PABU,NIM
JSG1.HA,HAN
IUS8.DU,DUS
XDGE.DU,DUS
DFND,BTS
XZMUD.XD,DXE
SAUDI.MI,MIL
G749.F,FRA
SIWA.HM,HAM
57KBVT.KS,KSC
SDP,PCX
GIGE.MI,MIL
XZDW.DE,GER
JHMB,PCX
QARP,PCX
FJR7.MU,MUN
FKNR.MU,MUN
WTDI.BE,BER
CASH.AS,AMS
ARKZ,BTS
RSPN,PCX
LITU.SW,EBS
57L124.KS,KSC
IUES.SW,EBS
WDGE.DE,GER
PBFQ.HM,HAM
LTUR.HA,HAN
WIGG.L,LSE
ASRB.MU,MUN
^MYCI,NIM
459370.KS,KSC
IEFQ.L,LSE
FJ2M.BE,BER
FLOT,BTS
FXQUA.DE,GER
AHYD.DU,DUS
SEIE,NGM
FTS100.MI,MIL
UIMS.MU,MUN
DXWA.DU,DUS
XSTR.L,LSE
X014.MU,MUN
LXFQ.HM,HAM
KSM-F78.TA,TLV
U13CHX.XC,CXE
XDEED.XD,DXE
APJX.BE,BER
FLGQG.DE,GER
ECR3.DU,DUS
D3KA.F,FRA
FBJLF.DE,GER
SAME.L,LSE
FPIF.BE,BER
F7RK.DU,DUS
DFEE.L,LSE
CCMCUA.SW,EBS
FW3B3.DE,GER
461490.KS,KSC
PDJE.PA,PAR
69X4.MU,MUN
FP81.MU,MUN
^FEMB,NIM
FBJLY.DE,GER
253290.KS,KSC
JHYU.L,LSE
OD5T.MU,MUN
CXWD.HM,HAM
FSC0C.DE,GER
^BKCH,NIM
BSE0.DE,GER
WTIF.MU,MUN
IUSJ.MU,MUN
SLXX.AQ,AQS
HGGA.MU,MUN
IQSE.BE,BER
FHDA.HM,HAM
AEF9.BE,BER
ALW.MU,MUN
P6R1.F,FRA
CONY,PCX
FH4ZN.DE,GER
ADVE,PCX
LM5G.F,FRA
VGWD.MU,MUN
JYJT.MU,MUN
UEU7.HM,HAM
BBEP.BE,BER
BUG.DU,DUS
DB12.VI,VIE
5QQQ.L,LSE
CFOD.TO,TOR
FRCK.DE,GER
EZT4.F,FRA
G05B.F,FRA
PJAM.BE,BER
OG82.F,FRA
WEBM.DE,GER
IUGV.HM,HAM
K1AE.HM,HAM
00915.TW,TAI
OG7Q.BE,BER
F4DE.DU,DUS
RITA,PCX
ELCR.MU,MUN
WZEE.DU,DUS
COFU.L,LSE
VSO.AX,ASX
XVV,BTS
OD6E.HM,HAM
ZTM-U.NE,NEO
UIGI.BE,BER
FJRJ.MU,MUN
381180.KS,KSC
FV27.MU,MUN
QHAL.AX,ASX
UBUR.DU,DUS
CGBI.AS,AMS
267440.KS,KSC
0053.TW,TAI
ACU0.MU,MUN
OD5N.BE,BER
HISU-U.TO,TOR
X8LQ.MU,MUN
C9DE.HM,HAM
XYLU.L,LSE
DHSG.L,LSE
D5BC.MU,MUN
X57E.MU,MUN
SPYO.L,LSE
DUG,PCX
ACVF,PCX
EMMH.MI,MIL
XPEJ.L,LSE
HSPX.L,LSE
F7R1.HM,HAM
G3TB.MU,MUN
RKC3.F,FRA
GLAGM.XD,DXE
AXKG.F,FRA
JYJV.F,FRA
FETH-U.TO,TOR
S4WB.MU,MUN
2096.T,JPX
LSQ3.L,LSE
XESC.MI,MIL
SDOT-USD.AS,AMS
SRVD.F,FRA
CMU.L,LSE
GEMU.MI,MIL
WLDM.XD,DXE
3029.HK,HKG
MTF-F78.TA,TLV
ECR3D.XD,DXE
OD55.MU,MUN
XD9E.MI,MIL
FXED,NYQ
ETFBW20LV.WA,WSE
IOO.AX,ASX
H27.F,FRA
FK9B.BE,BER
CR45.MU,MUN
FEXIC.DE,GER
WRNW.MI,MIL
IDVZ,BTS
E4PA.DU,DUS
RINC,PCX
VGOV.BE,BER
ABIT.MU,MUN
XS7W.MU,MUN
RTWO.SW,EBS
QDVE.MU,MUN
EX35.VI,VIE
ISJPM.XD,DXE
DVQQ,NGM
VONE,NGM
57L048.KS,KSC
760001.KS,KSC
MYCI,NGM
2517.T,JPX
IBGZ.L,LSE
CGRA.TO,TOR
FHTA.F,FRA
IQQY.BE,BER
EWS,PCX
TBUG-U.TO,TOR
BYQD.F,FRA
500P.L,LSE
H4ZY.DE,GER
2GS.L,LSE
^FBOT,NIM
COMO.PA,PAR
FHU0.BE,BER
DDM.MX,MEX
QDVRD.XD,DXE
C9DL.MU,MUN
F7TE.F,FRA
JBEM.DE,GER
PBFF.HA,HAN
FUSU.DU,DUS
52KM57.KS,KSC
395280.KS,KSC
WZD9.DU,DUS
EIB5.MI,MIL
SMM6.BE,BER
SEIM,BTS
KGRN,PCX
DX3I.MU,MUN
227560.KS,KSC
FHDI.MU,MUN
CNCR,NGM
XR55.DU,DUS
FCEB4.DE,GER
PE7A.F,FRA
HSWD.PA,PAR
EUNH.MU,MUN
XZE5.DU,DUS
GL50.MU,MUN
JPJN.F,FRA
^CFO,NIM
I500D.XD,DXE
HZEN,OQX
FVCH.BE,BER
^BKWO,NIM
SMLL.XA,CXA
433220.KS,KSC
FLYY0.DE,GER
WOEE.MU,MUN
IUSQ.DU,DUS
XR5V.MU,MUN
XP69.DU,DUS
FN8I.F,FRA
DXS6.DU,DUS
FXDG3.DE,GER
BNK.PA,PAR
UBA2.HA,HAN
GRIDM.XC,CXE
FGV8.F,FRA
CHSB.DU,DUS
MVEE.L,LSE
TESF.MU,MUN
0LOS.L,LSE
I5VE.BE,BER
EXIA.DU,DUS
XHYC,PCX
XSXD.BE,BER
1477.T,JPX
KSTR.MI,MIL
FESGJ.DE,GER
LHKG.BE,BER
2B7CD.XD,DXE
DZ72.F,FRA
57KAMW.KS,KSC
IUSC.HA,HAN
VE4Z.BE,BER
CEB6.DU,DUS
HYDUS.PA,PAR
IBC0D.XD,DXE
GAF9.HM,HAM
XG7S.BE,BER
FSC0S.DE,GER
00851.TW,TAI
LYY8.HA,HAN
FJRP.HM,HAM
SPY2.BE,BER
IWTM.HA,HAN
V3NM.L,LSE
4JZF.HM,HAM
PAYL.TO,TOR
XTW2.DU,DUS
FXAXJ.DE,GER
SS44.BE,BER
NADA.DE,GER
ABIU.DE,GER
QSEP.MU,MUN
SXRY.DU,DUS
EHQ3.MU,MUN
F4DU.DE,GER
EL45.DU,DUS
610074.KS,KSC
XGIN.DU,DUS
F2B70.DE,GER
^GLDI,NIM
9404-SABE.SR,SAU
RKCF.HM,HAM
^ETEC,NIM
AW13.DU,DUS
0ACQ.IL,IOB
SI90.BE,BER
XDWDZ.XC,CXE
D6RS.MU,MUN
FEXHF.DE,GER
FJRG.MU,MUN
XUEM.BE,BER
BBIN,BTS
2S5.MU,MUN
XLIS.SW,EBS
WDNR.BE,BER
FKNU.MU,MUN
XQ1V.MU,MUN
XG3S.F,FRA
530023.KS,KSC
381560.KS,KSC
ISEC.XA,CXA
JPVA.DE,GER
VBR.MX,MEX
SPD,PCX
XRZF.F,FRA
LY27.VI,VIE
P3IE.BE,BER
HZ5C.F,FRA
DWWN.HM,HAM
ZSILZZ.XC,CXE
LJPN.AS,AMS
UQ2C.HA,HAN
CBUID.XD,DXE
QDVXD.XD,DXE
FVSJ.DE,GER
6HA.HA,HAN
57KBNP.KS,KSC
PSCC,NGM
FAW1H.DE,GER
PAEJ.PA,PAR
FLCC,PCX
DEDQ.DU,DUS
XDG7.SW,EBS
C6JC.DU,DUS
FFYEI.DE,GER
LVLE.MU,MUN
NATOL.XC,CXE
MAMD.HM,HAM
IBC6.HM,HAM
WYDH.MU,MUN
3LAZ.L,LSE
CBUS5.MI,MIL
IS0P.DE,GER
395160.KS,KSC
IUSN.DU,DUS
XUOE.MU,MUN
IUSK.HA,HAN
FSXR6.DE,GER
C5QB.HM,HAM
DJF2.DU,DUS
FVLED.DE,GER
K1A8.HM,HAM
FT3RE.DE,GER
XBUZ.DE,GER
NVBT,PCX
SRVW.F,FRA
F18MK.DE,GER
CHIN.BE,BER
PJAT.BE,BER
GDIG.SW,EBS
AW4D.HM,HAM
VECAD.XD,DXE
XEMC.DU,DUS
ESDG.L,LSE
SDG3.L,LSE
FPJA.HM,HAM
FKQZ.BE,BER
HLXD.DU,DUS
XAYP.F,FRA
SXR6.DU,DUS
UIGY.MU,MUN
IUSB.BE,BER
5DF5.BE,BER
LVLE.DE,GER
IPRVZ.XC,CXE
55O1.F,FRA
EGV2.BE,BER
MMIT,PCX
SM3E.L,LSE
SEMUL.XC,CXE
EUP0.DU,DUS
KWEBA.XD,DXE
MTF-F53.TA,TLV
DXS3.HM,HAM
CYBE.AS,AMS
CSNDX.SW,EBS
SYBD.DE,GER
CBUSE.MI,MIL
XC4S.HM,HAM
LTAM.AS,AMS
2519.T,JPX
^PABD,NIM
ROSC,PCX
276990.KS,KSC
TAEH.MI,MIL
52L043.KS,KSC
GNAW.MU,MUN
6HA.DU,DUS
MXJP.XC,CXE
AT1.MI,MIL
OXNA.MU,MUN
580022.KS,KSC
EXXTD.XD,DXE
SEGAM.XD,DXE
V3ET.BE,BER
SYOB.DU,DUS
PM9A.F,FRA
FUBUT.DE,GER
BKCI,PCX
HHL.TO,TOR
EGV5.DE,GER
FWF1E.DE,GER
H61A.F,FRA
H2SF.HA,HAN
QYLED.XC,CXE
UFM8.F,FRA
RCNS.NE,NEO
CAOS,BTS
H0D.F,FRA
AW4K.HM,HAM
LU9I.BE,BER
WXO3.F,FRA
XE6U.MU,MUN
52KN33.KS,KSC
IBCY.DE,GER
OD5W.MU,MUN
S6EW.PA,PAR
3185.HK,HKG
FKU.L,LSE
WHEAL.XC,CXE
VE45.BE,BER
HESS.PA,PAR
HTWOM.XD,DXE
GPSA.L,LSE
HV8T.HM,HAM
LR1J.HM,HAM
FAAN.MI,MIL
ANTU.HM,HAM
SEDM.L,LSE
WELU.MU,MUN
LY11.VI,VIE
^VXUS,NIM
XU8T.DU,DUS
XDPG.BE,BER
WEBH.MI,MIL
253280.KS,KSC
WZFR.MU,MUN
IWT7.F,FRA
IS0M.HM,HAM
57KAZK.KS,KSC
EQAC.SW,EBS
^MYCM,NIM
D5VW.HM,HAM
XM31.MI,MIL
GLRE.MI,MIL
TDL4.BE,BER
MCHN.MI,MIL
DWS8.BE,BER
D26A.L,LSE
BYQB.F,FRA
RKCN.DU,DUS
SPYH.MU,MUN
IS0C.MU,MUN
DFGX,NGM
XY4P.HM,HAM
FTOPB.DE,GER
GQHF.HM,HAM
AAXJ,NGM
I4SR.BE,BER
MSJH.DU,DUS
VUKE.MU,MUN
LU9A.MU,MUN
J15R.L,LSE
TELE.MI,MIL
STRP.XD,DXE
CLOB,PCX
JPJF.BE,BER
3SNI.MI,MIL
D5BK.HA,HAN
TEP8.F,FRA
OP6E.PA,PAR
HVLU.AX,ASX
SMLF,PCX
H4Z0.BE,BER
OXNF.BE,BER
VHYL.AQ,AQS
DJF1.F,FRA
V3ML.DE,GER
0ACM.IL,IOB
MDBE.MI,MIL
433980.KS,KSC
EXCD.AS,AMS
FXCS2.DE,GER
WZFA.BE,BER
2086.T,JPX
LCCN.MI,MIL
EUNG.MU,MUN
XMHN.F,FRA
RK1L.HM,HAM
XYP0.BE,BER
XDWCM.XC,CXE
D5BA.HM,HAM
302190.KS,KSC
CGB.MI,MIL
U2I9.BE,BER
FJRL.MU,MUN
FDBXW.DE,GER
XC4G.DU,DUS
TMFE,BTS
LCJP.AS,AMS
EMUU.L,LSE
KSM-F58.TA,TLV
LAFRIM.XD,DXE
IS02.MU,MUN
F1T.BE,BER
IFUD.BE,BER
XQ1N.MU,MUN
ERTH,PCX
423160.KS,KSC
UIV1.F,FRA
DEDL.BE,BER
H41V.DU,DUS
XR5A.F,FRA
DWWN.DU,DUS
SUA0.MI,MIL
BS27.MU,MUN
SWUSAH.SW,EBS
DTEC,PCX
IEFA,BTS
GGWC.MU,MUN
CSBGC7.SW,EBS
NFRA.L,LSE
UEU8.HM,HAM
KCE,PCX
GACE.BE,BER
3P51.HM,HAM
DFIV,PCX
CURE.DU,DUS
EXUS.BE,BER
C007.DE,GER
BTCX-USD.SW,EBS
EBUY.MU,MUN
XMLH.MU,MUN
0001S0.KS,KSC
520066.KS,KSC
FXUCM.DE,GER
WELG.DE,GER
N52J.DU,DUS
IQQ7.HM,HAM
JPJH.HM,HAM
AH5H.DU,DUS
10AG.MU,MUN
PSP5.PA,PAR
GPT3.L,LSE
F50B.DE,GER
57KBGS.KS,KSC
AYE2D.XD,DXE
FXSVT.DE,GER
FAGYE.DE,GER
EUNHD.XD,DXE
AW4A.MU,MUN
9010.HK,HKG
IQQHD.XC,CXE
EXHA.BE,BER
HDLVL.XC,CXE
JPJC.MU,MUN
UPW,PCX
^FMB,NIM
JARG.L,LSE
SWZ8.MU,MUN
SDFI,PCX
TSME,PCX
DXG.TO,TOR
WYZW.MU,MUN
H2ZL.HM,HAM
IQSD.MI,MIL
WXI0.MU,MUN
57KACT.KS,KSC
CNIE.MU,MUN
XR5L.F,FRA
M2L.BE,BER
FVUCE.DE,GER
4BRZ.SW,EBS
ZETH.PA,PAR
GXHY.DU,DUS
2633.T,JPX
DWWE.HM,HAM
DWS6.DU,DUS
CXW1.HM,HAM
SWRD.L,LSE
IUS8.BE,BER
ISVL.BE,BER
GSXG.MU,MUN
DJEF.DU,DUS
FCSI.TO,TOR
4IU9.BE,BER
BS91.F,FRA
JR6A.HM,HAM
TRSC.SW,EBS
URAX,PCX
00930.TW,TAI
ESIND.XD,DXE
11ZG.BE,BER
CS1.PA,PAR
36B1.DE,GER
GSSBD.PA,PAR
XPSG.JK,JKT
ARKG.MI,MIL
ZPD9.DU,DUS
HYBB.MI,MIL
WYZB.F,FRA
0MRI.IL,IOB
HV80.BE,BER
ARKK.SW,EBS
MEXX,PCX
SPESHZ.XC,CXE
ERD9.DU,DUS
MXUS.SW,EBS
ZZR2.BE,BER
^FIXD,NIM
XST.TO,TOR
AEF3.MU,MUN
VYM.MX,MEX
EAHG.L,LSE
PBF3.MU,MUN
UBTL.L,LSE
AH8A.BE,BER
IQQED.XD,DXE
NQSE.BE,BER
ECTN.MI,MIL
BUND2S.MI,MIL
CPNJ,PCX
KSM-F46.TA,TLV
FCMI.TO,TOR
W9DA.MU,MUN
XLYS.SW,EBS
EUN0.DE,GER
IUSW.DE,GER
NDJW.DU,DUS
JYJT.HM,HAM
WYDB.DU,DUS
FJREB.DE,GER
FJF0.DU,DUS
XCBE.HM,HAM
18M2.DE,GER
ETLI.MU,MUN
WYDG.MU,MUN
CAPM.TO,TOR
GIU0.DU,DUS
PM9D.MU,MUN
I0A3.MU,MUN
M3AQ.HM,HAM
XGIN.HA,HAN
MATWP.XD,DXE
0H7G.L,LSE
FP88.F,FRA
ZMID.TO,TOR
MTF-F124.TA,TLV
WTEH.DE,GER
MGIN.MI,MIL
XAIX.DU,DUS
IZZ.AX,ASX
OPJZ.F,FRA
3JD.L,LSE
CARB.MI,MIL
UBT,PCX
USPYL.XC,CXE
ZMC4.HM,HAM
FJAN,BTS
XG7S.SW,EBS
XR50.BE,BER
JANT,PCX
AMZ1.L,LSE
ZUS-V.TO,TOR
IMAE.AS,AMS
F9W1.DE,GER
UIM1.HA,HAN
JREA.DU,DUS
FWRNA.DE,GER
3PDA.F,FRA
IUGU.DU,DUS
FWTGA.DE,GER
H61S.DU,DUS
EMEGM.XD,DXE
DX2D.BE,BER
AGGU.SW,EBS
CSGOLD.SW,EBS
IN-FF2.TA,TLV
FTWG.L,LSE
LOGS.BE,BER
IU1A.F,FRA
DXSP.BE,BER
D1W9.MU,MUN
1466.T,JPX
EM50.MU,MUN
OG8L.F,FRA
GNA2.MU,MUN
XCNA.MU,MUN
B852.BE,BER
FIPRE.DE,GER
VJPN.MI,MIL
STW.XA,CXA
FTGBT.DE,GER
EZT6.HM,HAM
UIND.L,LSE
JR6D.MU,MUN
WYD5.BE,BER
FRXD.L,LSE
R7G.MU,MUN
D5BA.BE,BER
EEMV,BTS
PJAN,BTS
DBX8.DU,DUS
LTAMA.XC,CXE
2AR.MU,MUN
J7N1.DU,DUS
WXH0.HM,HAM
SC0P.MU,MUN
AT68.BE,BER
VWCGL.XC,CXE
TBFC,PCX
SIXP,PCX
RKCA.MU,MUN
SAWD.MI,MIL
ZZRZ.DU,DUS
MFEX.L,LSE
IUGL.DU,DUS
CUKX.L,LSE
MXFS.MI,MIL
6AQQ.DE,GER
IESG.L,LSE
J7N8.DU,DUS
IB27.MI,MIL
FXDEX.DE,GER
DI4E.MU,MUN
PRJU.L,LSE
COMSBF.MI,MIL
AW19.BE,BER
LYMH.DE,GER
UFUL.BE,BER
^VONG,NIM
EXV8.HA,HAN
OM3N.MU,MUN
XSPX.AQ,AQS
FLXT.PA,PAR
BE27.MI,MIL
IGLMXN.MX,MEX
NUMI,PCX
TEPD.HA,HAN
AN0W.MU,MUN
IQQ5.BE,BER
SPP1.MU,MUN
F3DUS.DE,GER
JMBA.DE,GER
HVJY.BE,BER
5L49.MU,MUN
H2ZJ.MU,MUN
DJEE.HM,HAM
ISCB,PCX
KWBEM.XD,DXE
EGOVP.XD,DXE
ABTC.L,LSE
SXRJ.MU,MUN
AXB3.F,FRA
FEXHB.DE,GER
OPJ6.BE,BER
AH5L.MU,MUN
ANTF.HM,HAM
PR1P.BE,BER
57L031.KS,KSC
DXF.TO,TOR
0W0W.L,LSE
DZ7U.F,FRA
ASRC.DE,GER
BERZ,PCX
LGQ6.DU,DUS
DMAD.L,LSE
SPYV.BE,BER
CGRE.TO,TOR
ESAP.DE,GER
0BY4.BE,BER
EL4G.DU,DUS
EUN3.HM,HAM
BE29.DE,GER
UEEA.BE,BER
EDGI,PCX
EJAH.MI,MIL
XP67.F,FRA
FEUNX.DE,GER
IWDP.L,LSE
UPKB.HA,HAN
FYER.BE,BER
IH59.MU,MUN
FEXH8.DE,GER
FLXI.AS,AMS
HYZD,NGM
57L058.KS,KSC
K1AE.MU,MUN
BTFX,NGM
V3MA.MU,MUN
UG72.HA,HAN
57KBVS.KS,KSC
HJU6.DU,DUS
QTJA,BTS
KWEB.AS,AMS
GSW8.MU,MUN
IBCI.SW,EBS
57KAJA.KS,KSC
LUMV.L,LSE
ID30.L,LSE
PTLC,BTS
3LNI.MI,MIL
PJUL,BTS
XMEA.HA,HAN
MWEQ.DU,DUS
XHYA.BE,BER
AM24.VI,VIE
FQUED.DE,GER
J4N0.BE,BER
FV2B.MU,MUN
SOLVE.AS,AMS
XE63.BE,BER
TFJL,BTS
XMH3.F,FRA
XQ1T.DU,DUS
PABU.SW,EBS
DWWS.HA,HAN
FMUC.BE,BER
OG81.BE,BER
AADA.SW,EBS
FHKA.F,FRA
EQIN,PCX
C5QH.MU,MUN
EUN1.MU,MUN
7GX1.BE,BER
VUKE.DU,DUS
VDBA.XA,CXA
SD7F.HA,HAN
EGDM.L,LSE
EMUX.MU,MUN
XMID.L,LSE
C005.MU,MUN
ZPA5.MU,MUN
SLUD.MU,MUN
PS0B.BE,BER
XEB.TO,TOR
TESX.F,FRA
RAYZ.SW,EBS
EMSB.MU,MUN
YN1A.MU,MUN
XD9D.SW,EBS
M3AI.DU,DUS
LXFP.MU,MUN
AEFP.MU,MUN
H41L.BE,BER
EDGF,PCX
DAPR,BTS
QMIX.AX,ASX
QDVL.DE,GER
3LTS.MI,MIL
AW42.MU,MUN
FAITH.MI,MIL
4N33.F,FRA
BT2D.F,FRA
433880.KS,KSC
CGDG,PCX
F7RJ.DU,DUS
EXSA.HA,HAN
FMUL.MU,MUN
XMHG.DU,DUS
RIOP.XD,DXE
ZSL,PCX
EEMKP.XD,DXE
SAUM.L,LSE
XE6P.BE,BER
F4FE.BE,BER
GGW3.F,FRA
XQ1J.HM,HAM
1689.T,JPX
J7N9.MU,MUN
2869.T,JPX
FX03G.DE,GER
UEU2.BE,BER
IS0M.BE,BER
0MRJ.IL,IOB
DWSH,NGM
RDE.NE,NEO
FGV4.F,FRA
ANAMN.MX,MEX
R24A.MU,MUN
JPEY.DE,GER
FMUF.HM,HAM
DYFI,NGM
ECRN.MI,MIL
^PNQI,NIM
QDVV.DU,DUS
TIGRM.XD,DXE
CLIMP.XD,DXE
BCHN.MI,MIL
494180.KS,KSC
G2X.BE,BER
VETH-USD.AS,AMS
IWC,PCX
TOTL,PCX
UQ27.DU,DUS
HV8V.DU,DUS
XDDX.HA,HAN
J36B.HM,HAM
POJN.F,FRA
CIF.TO,TOR
WTEF.DE,GER
SEAC.BE,BER
UEUF.HM,HAM
CHAT,PCX
SRIC7.PA,PAR
LEM.PA,PAR
FIBC7.DE,GER
CSGLDZ.XC,CXE
CXWP.DU,DUS
LCUD.L,LSE
XSSW.L,LSE
UEUU.MU,MUN
H2ZF.F,FRA
WDTE.L,LSE
PACD.DU,DUS
1OBB.BE,BER
AH5F.HM,HAM
HLGE,PCX
PBFN.DU,DUS
OUFE.MU,MUN
HJ3V.HM,HAM
KSM-F119.TA,TLV
DWM,PCX
JPJV.MU,MUN
Z430.MU,MUN
0DPS.BE,BER
ERDS.HM,HAM
RIXD.DU,DUS
AEF3.DU,DUS
IBI-F61.TA,TLV
00726B.TWO,TWO
ERDV.BE,BER
^PSCH,NIM
MTI.PA,PAR
INAA.AQ,AQS
HRL-F69.TA,TLV
LYMS.BE,BER
ZPJ7.DU,DUS
FEUNY.DE,GER
AEF8.DU,DUS
EWQ,PCX
^EMBD-TC,ASE
8FI0.BE,BER
OD6D.DU,DUS
XGSHM.XD,DXE
GMMF,PCX
DEMS.L,LSE
FSPYG.DE,GER
3SZP.L,LSE
ABDJ.BE,BER
TRDS.DE,GER
IMIEP.XD,DXE
CBUG.DE,GER
XEOD.MU,MUN
IUSCD.XC,CXE
PID.TO,TOR
610039.KS,KSC
AEMD.DU,DUS
IHQL.XA,CXA
DZ7F.MU,MUN
ZPDF.DU,DUS
WYU7.HM,HAM
GRID.BE,BER
UIMPD.XD,DXE
FJ7B.DU,DUS
FTBD,PCX
XRZH.F,FRA
3411.HK,HKG
HVJX.MU,MUN
HMWS.L,LSE
XTS8.HM,HAM
AW4N.DU,DUS
WCBR.L,LSE
ELCEZ.MI,MIL
OXN3.BE,BER
XMTN.DU,DUS
ISQG.BE,BER
D1WA.DU,DUS
KSRE.DU,DUS
6F80.HM,HAM
FJ2F.MU,MUN
XFIX,NGM
K1A8.DU,DUS
QAIU.DU,DUS
FXDWI.DE,GER
XUEM.DE,GER
HV88.HM,HAM
157450.KS,KSC
XMLA.L,LSE
SMHB,PCX
